Unnamed: 0,variance
KPNA4,1.225954
NFKBIA,1.2259495
LEPRE1,1.2258846
PIN1,1.225551
BEND7,1.2255453
PRAF2,1.2254215
NUDT11,1.2252877
MYEF2,1.2252711
LOC100132330,1.2251389
PTPRD,1.2250987
MIR503HG,1.2250358
SNORD91A,1.2250236
TUBA4A,1.2249894
GLIPR1,1.224914
NLRP1,1.2248992
TNC,1.2248902
IRAK1,1.2248598
ALKBH2,1.2248114
TM4SF4,1.2248064
HNF1A-AS1,1.2248044
GREB1L,1.224792
FUOM,1.2247514
M1AP,1.2246399
GPR4,1.2246362
DDIT4,1.224583
NPLOC4,1.2245636
TRPC4,1.2245443
RLF,1.2243599
DDT,1.2243503
GFRA1,1.2242653
MAGEB2,1.2241918
RHEBP1,1.2241751
VSTM4,1.224159
CSAG1,1.2240787
ZSCAN31,1.2240107
RALBP1,1.2240102
THSD1,1.2240008
NXPE3,1.2239743
NIPAL4,1.2239425
SLC7A5,1.2239292
PI15,1.2239133
IQCA1,1.2238209
CTSLP8,1.2237962
TVP23CP2,1.2237694
C12orf57,1.2236974
FBN1,1.22369
MT2A,1.2236004
PLXND1,1.2235974
TDP1,1.2235948
SOX21,1.2235941
FDPS,1.2235843
KYNU,1.2235826
CITED4,1.2235625
CNTNAP3,1.2234728
NUAK2,1.2234344
MRPL53,1.2234031
ELF4,1.2232686
RPS12P7,1.2231902
SAV1,1.2229693
ZNF22,1.2229298
CSAG4,1.2228587
FAM83G,1.2228208
KDELC2,1.2227112
P4HA2,1.2225282
MEI1,1.2224972
VASP,1.2224634
MFSD1,1.2224598
SRP68,1.222423
AP2M1,1.2224171
LPHN2,1.2224089
PDZK1,1.2223245
FGF2,1.222324
TP63,1.2222749
TRIP13,1.222096
THOC1,1.2220852
CYP2R1,1.2219611
CLGN,1.2219307
DIS3L,1.2218525
SIRT2,1.2218406
LUM,1.2217667
RPS20P20,1.2214772
BMP1,1.221409
EPB41L3,1.2211996
KLRC4,1.2211474
IFI27,1.221131
UCP2,1.2210814
ABCB10P4,1.2210006
VGLL3,1.2208841
PTGES3P1,1.2208669
SLC25A4,1.2208108
POFUT1,1.2207392
EGR1,1.2207345
MAPK6,1.2206731
SPHK1,1.2206689
PTGFRN,1.2206581
CLDN2,1.220658
PRRX2,1.2205656
LOC399815,1.2204622
NEDD4,1.2203097
LOC643579,1.2202909
GOT1,1.2201922
PARP2,1.2201749
SH3BGRL3,1.2199912
ARPC5,1.2197541
NMT2,1.2196733
COLGALT1,1.2195302
TMEM245,1.2191719
VPS4A,1.2191018
SLC27A4,1.2189696
RHBDL2,1.2189397
WBP2,1.2186482
CPA4,1.2186049
SDC2,1.2185142
DNAJB5,1.2184945
JAG1,1.2184813
TBC1D23,1.2184486
PDLIM4,1.2184069
APOBEC3C,1.2182897
DLGAP5,1.2182529
PDF,1.2182503
LOC390876,1.2182037
METTL1,1.2180687
GEM,1.2180467
EMP3,1.218025
SLC39A13,1.2178636
GLRXP3,1.2178537
TAGLN,1.2178293
IMPDH1,1.2177727
AATF,1.2177699
ACE2,1.2176443
RAB31,1.2176361
NKX3-1,1.217528
DPH3P1,1.2174802
RBPMS,1.217133
KCNMA1,1.2170795
STAG3L2,1.216974
ABCA8,1.2168603
RAB5C,1.2168541
AFAP1L2,1.2168393
HES5,1.2167879
SLC2A10,1.2167188
OLFML2B,1.2167075
SYPL1,1.2166655
CTGF,1.2166096
FKBP1C,1.2165444
ELAC2,1.2165387
LOC728554,1.2164787
NPW,1.2163626
EIF4A1P2,1.2162702
HCN2,1.2162521
OGDH,1.2159
MAFG,1.2157949
THBS2,1.2157769
CRYAB,1.2157286
PAQR5,1.215613
GINM1,1.2155986
LRFN4,1.215585
BAD,1.2155744
F2RL1,1.215501
KIF5C,1.2154948
ZNF570,1.2154655
PMAIP1,1.2154326
KRT18P46,1.2153974
ZNF502,1.2153077
EIF3LP3,1.2152954
C2orf74,1.2152532
ZNF175,1.2152122
FJX1,1.2150998
RPS14P2,1.2150004
GPR110,1.2149699
CARD10,1.2148215
HK2P1,1.2147549
IGHV3OR16-8,1.2146952
CENPV,1.214693
NSMCE1,1.2146298
TBKBP1,1.2145523
LOC100130938,1.214516
ABHD17AP5,1.2144936
LOC728819,1.2144436
ACKR6,1.2143544
CCM2,1.2143521
RBM24,1.2142392
HSD17B10,1.2142391
PPP2R2C,1.2142283
HMOX1,1.2141137
C5orf15,1.2140204
KCTD12,1.2139976
EPG5,1.2138124
TMEM130,1.2136769
MMS19,1.2136242
KLF4,1.2135032
CHRM2,1.2134832
MAGEA12,1.2134796
PSMD10,1.2134148
LEPR,1.2134039
PTN,1.2133552
TM4SF1,1.2133349
AJUBA,1.2132164
PHF17,1.2132106
FUNDC2,1.213136
COPZ2,1.212967
KIF11,1.2129205
PLEKHM1,1.212877
SGK2,1.2128702
FGFR1,1.2126906
NPR2,1.2126467
PCDHB12,1.2125717
PLAC8,1.212553
ME3,1.2125067
JAG2,1.2124462
LOC375295,1.2122855
METTL12,1.2122792
ANXA2P3,1.2121795
LOC100132984,1.2121444
GCLM,1.2121241
IDO1,1.2120556
CFL1,1.2120079
ZNF677,1.212006
CHRNA9,1.211888
USP39,1.2118319
FAM69A,1.2117951
TRIO,1.2116454
VAMP8,1.2116094
MAEA,1.2115061
SLC22A3,1.2114829
DPYSL4,1.2113464
EYA1,1.2113074
LOC791126,1.2112206
ACTR1B,1.2111949
EGFR,1.2111219
MAPK8IPP,1.2111175
CDH4,1.2110244
FOSL1,1.2110093
TSLP,1.211007
KCNK3,1.2109855
APBA2,1.2109029
KRT18P66,1.2107943
BIRC5,1.2107546
CMIP,1.2106551
TWIST1,1.2106042
SFRP4,1.210591
APBB1IP,1.2105156
FIGN,1.2104328
SEMA3D,1.210429
LIMCH1,1.2104203
KDM5C,1.2103983
MRPS15,1.2103914
GPR45,1.2103782
ZSCAN18,1.2102712
IPO9,1.2102532
CPS1,1.210228
NSMAF,1.2101094
SLC29A2,1.2099642
FAM171A1,1.209923
CHST3,1.2098807
CXorf38,1.2098573
ANKRD18A,1.2098174
RPL7P41,1.2096941
LOC344593,1.2095363
LY6E,1.2094887
TUBB4A,1.209484
MED14,1.2094226
ITPR3,1.2093313
CFHR3,1.2093234
RPL14P3,1.2091297
FAM167B,1.2089274
GLYR1,1.2088768
HDLBP,1.2087364
FAM153A,1.2086844
TRPC1,1.208648
LTBP2,1.2085788
OSGIN1,1.208552
TRIB3,1.2085131
RPS26,1.2084266
ZNF436,1.2084005
ZNF415,1.2082481
GLRX,1.2080975
ARHGEF2,1.2080244
FSCN1,1.2079175
LOC284023,1.207774
LOC100288142,1.207721
CDHR1,1.2077157
MDK,1.2077105
PSG9,1.207631
LOC643837,1.2076073
NAT14,1.2074448
CHST15,1.2074276
PTRHD1,1.2073454
MKNK2,1.2073137
SELM,1.2073103
SLC39A7,1.2072773
NENF,1.2072726
CABYR,1.20724
ZNF80,1.2071968
EXOSC1,1.2070445
C20orf181,1.2069299
ATP7A,1.2069156
HSPA4L,1.2068291
SLIT2,1.2068286
EML1,1.2068249
DIRAS3,1.2068044
CNTNAP1,1.2067903
RASGEF1A,1.206754
OLA1P1,1.2066705
OGFRL1,1.2066311
ATPAF2,1.2065736
DUSP5,1.2065005
SLC4A11,1.2063297
ANAPC13,1.2063098
GBP1,1.2062649
CDO1,1.2060086
LRWD1,1.2058673
PAQR7,1.2056786
CPNE2,1.2056676
IFIT1,1.2054908
TCEAL3,1.2054672
KMO,1.2054473
FTLP3,1.2053778
PDE4A,1.2053379
ANKRD27,1.2053043
KPNB1,1.2052397
FLVCR2,1.205214
ZNF853,1.2051884
TMEM139,1.2051263
TMEM200C,1.2049007
CIC,1.2048732
GJC2,1.2047712
SHC1,1.2047324
TMEM92,1.204649
LEMD2,1.2045051
TMEM194A,1.204459
LOC100130856,1.2044379
SLC2A1,1.20442
RABAC1,1.2044053
LMNB2,1.2043883
RB1CC1,1.2043877
MRPS35,1.2043048
LOC550644,1.2041517
SAMD11,1.204132
PLTP,1.2041171
SERINC2,1.204108
PI3,1.2040697
MORF4L2,1.2039675
BDKRB1,1.2039604
COQ9,1.2037736
SLC6A8,1.2037696
RBMS3,1.203688
TEX36,1.2032889
CLDN5,1.2032212
ASPHD1,1.2032052
CUZD1,1.2031871
CDR2,1.2029424
BCAT2,1.20286
DPH1,1.2028486
PLIN3,1.2028482
TRIM58,1.202679
CLTB,1.2026486
UNC13A,1.2025859
ARSJ,1.2025585
COX7A1,1.2025497
MRPL14,1.2025447
MAGEL2,1.2024608
FAM3C,1.2024579
ZCRB1,1.2024157
RRS1,1.2023777
PCSK5,1.202303
SLC17A8,1.2022698
BGN,1.2022496
SPAG5,1.2022231
PDE5A,1.2021155
FABP7,1.2020313
LOC100132891,1.2019609
COL14A1,1.201939
FNDC1,1.2019274
TMEM101,1.20185
XAF1,1.2017773
PCDHB14,1.2016412
GID4,1.2013371
CRYM,1.2012953
AGMO,1.2012757
FCGR1A,1.2011932
COPB1,1.2010633
LINC00657,1.2010518
ANKRD54,1.2009902
SLC35G2,1.2009755
FBLIM1,1.200952
CEP55,1.2009398
WNK3,1.2008896
HSPA1A,1.2008458
LOC645195,1.2008208
GULOP,1.200664
TTYH3,1.2005601
PPAP2C,1.2003778
FAP,1.2002598
CRIM1,1.2002544
NDUFA13,1.2001995
NPTX1,1.2001199
UBA2,1.1999857
STOML1,1.1999291
TRPC6,1.1999184
GABARAP,1.1999108
KISS1,1.1997924
TSPAN31,1.1997839
SUN2,1.1997502
HECTD3,1.1994263
ZNF512,1.1994116
SLCO1B3,1.1994092
GALNS,1.1993204
ELMOD1,1.1993015
MYBL1,1.1992568
IL1A,1.1992241
HTATIP2,1.1991473
PRTFDC1,1.1991287
CNOT1,1.1990484
ASIC1,1.1989344
FAM65A,1.1988238
PTPRM,1.1987394
GCNT1,1.1987197
SRC,1.1987005
ZNF28,1.1986547
LOC100289650,1.1986438
OR7E102P,1.1986098
ATP2B4,1.1986024
FAM219A,1.1985375
ARHGAP11A,1.1985358
SNAPC1,1.1985087
SLC5A4,1.1984543
TBC1D13,1.1984448
HRSP12,1.1984309
CCT7,1.1983867
PEAR1,1.1983249
SLFN12,1.1983045
AMOT,1.1982688
MARCH4,1.1981609
RPL12P24,1.1981475
BRCA1P1,1.1980785
SCARA5,1.1979959
STK33,1.197982
ZNF140,1.1979643
BCL10,1.1979179
DGAT2,1.1978639
MNF1,1.197704
COX5AP1,1.1975759
IFIT6P,1.1974012
GNAI3,1.1973996
FLNA,1.1973966
DPYSL5,1.197387
KCTD14,1.1973412
CKAP5,1.1972514
HSPG2,1.1971945
KRT18P6,1.1970488
TLE4,1.1969821
SLC38A2,1.1969289
PHF1,1.196894
GALNT14,1.1968755
ITGB6,1.1968333
MTHFD1,1.1968273
HOXC10,1.1968185
GLI2,1.1967937
DGKD,1.1967517
GLS,1.1967429
LOC392181,1.1967043
ADD2,1.1967036
GPC1,1.1965234
DYNLT3,1.1963941
LINC00654,1.1961722
SEC14L4,1.1959953
RASSF7,1.1959838
LOC129522,1.1959084
C7orf57,1.1958926
SNX17,1.1958747
TUFT1,1.1958163
LOC728715,1.195807
SEC22B,1.1957366
CCDC126,1.1956931
LOC100128398,1.1956749
GAN,1.1956635
IGFBP6,1.195657
NME7,1.1956401
LGSN,1.195573
KAT2A,1.1955525
KLF6,1.1955174
GUCY1B3,1.1954591
LOC100289187,1.1953505
WDR66,1.1953206
FAM155A,1.1953009
RPSAP46,1.1952815
NUPR1,1.1952603
TXLNG2P,1.1952507
SLC12A8,1.1952192
CITED2,1.195212
CHMP4C,1.1951994
DHCR24,1.1950794
EXO5,1.1948599
LOC100128816,1.1945916
TMEM69,1.1945709
CYP4F59P,1.1945511
ICT1,1.1945302
ZNF426,1.1945184
POLR2B,1.1944839
CNEP1R1,1.1944817
ALDOC,1.1944765
LOC100128682,1.194476
SDK1,1.1944003
CYSTM1,1.1943234
ID1,1.1943022
KRT18P51,1.1943017
KLHL35,1.1942884
CENPF,1.1941829
KIAA0100,1.1939895
NBEAL2,1.193913
PAPPA,1.1939052
C9orf3,1.1938262
NXN,1.1934829
ZFP3,1.1933578
TAPBP,1.19331
HEG1,1.1932851
CCR10,1.1932625
RAB27B,1.1932032
SLC2A6,1.1931171
C1orf85,1.1931103
RPL23AP63,1.1930891
CDH10,1.1929187
NKX3-2,1.1928965
PSMC3,1.1928176
ARPC3,1.192764
ZNF256,1.1927527
LCMT2,1.1927422
TMEM156,1.1926692
LOC729033,1.1925656
XPOT,1.1925424
CSN3,1.1925372
LRP12,1.1925329
FAM20C,1.1924993
TNNC1,1.1923397
FIBP,1.1922357
DNAJC25,1.192177
LACTB,1.1921182
AARD,1.1920756
KIAA0319,1.1920651
MYADM,1.1920455
HNRNPCL1,1.1920453
RPS10P5,1.19188
MFSD2A,1.1918718
ZDBF2,1.191717
PTGFR,1.1916888
HOXD13,1.1916884
DRD1,1.1915666
TIMM17B,1.191482
NETO2,1.1914616
SNHG7,1.1913724
TDRD1,1.1912637
KLHL21,1.1911198
KCNQ1OT1,1.1910855
EIF3K,1.19106
SPNS2,1.1910253
GLG1,1.1909063
PCSK1N,1.190895
TGM1,1.1908265
TIMM22,1.1906339
ASRGL1,1.1905214
UQCRC2,1.1905106
STAT1,1.1904476
ADAMTSL4,1.190403
SCRN2,1.1903843
NCOR2,1.1903421
FHOD3,1.1902441
STX5,1.1901602
MMP14,1.1900805
DRD5P2,1.190054
MN1,1.1900403
PDGFC,1.1899911
DCBLD2,1.1899778
BMI1,1.1899238
ZNF597,1.1899053
ZNF559,1.1898197
MRI1,1.1898062
GLYATL1,1.1897501
NF2,1.1895496
ERVMER34-1,1.189511
MAGEH1,1.1892743
NACC1,1.189185
RAB11B,1.1891845
CAMKK1,1.1891314
GSTO2,1.1890405
IFITM1,1.1889683
RHOD,1.1889265
RPL5P22,1.1889024
ARMCX1,1.1888978
GTF3C6,1.1887908
HHLA3,1.1887648
EIF6,1.1887386
FLNB,1.1887174
TNFRSF11A,1.1887149
IARS2,1.1887014
LOC100132027,1.1886272
ACKR5,1.1886067
GSR,1.1885803
LAMA1,1.1885335
ZNF354C,1.1884643
ANKRD19P,1.1884341
DHCR7,1.1884322
PINLYP,1.1884193
ITGBL1,1.1884186
PTPN13,1.18837
DCBLD1,1.1881697
MTSS1L,1.1881096
PLBD1,1.1880834
TM6SF2,1.1880515
GRIN2A,1.1880082
PCDHB10,1.1879259
CDC37,1.1878804
ENPP4,1.1878768
FGF18,1.187835
AQP2,1.1877627
RPSAP20,1.1877608
NLGN4Y,1.1877079
LOXL4,1.1876884
TRAM2,1.1876807
MALL,1.1875829
UGT2B7,1.1874787
ROR1,1.1874412
DAND5,1.187384
C11orf86,1.1873494
ANXA10,1.1872545
ERLIN1,1.1871392
WNT7A,1.187103
ARMC4,1.1870474
SLC16A2,1.186994
SLC14A1,1.1869743
LOC100128288,1.1869736
LRRC15,1.1869221
ADAM17,1.1867772
LOC100288637,1.1867448
ECHDC3,1.1866583
LDHAP4,1.1866065
ZNF300,1.186561
EMC10,1.1864991
COL13A1,1.186493
PDCD1LG2,1.1863687
CD44,1.1863524
AKR1A1,1.1862878
SMURF2,1.1861126
PROCR,1.1859841
TACSTD2,1.1859819
KLF5,1.1859046
PAQR9,1.1858909
EDEM3,1.1858827
CDC6,1.1857754
RILP,1.1856428
ACO1,1.1855887
RNF121,1.1855751
HOMEZ,1.1855742
LOC339843,1.1855239
PDXK,1.1854087
PITX1,1.1852689
ASCC3,1.1852101
NALCN,1.1851618
REG4,1.185151
JAZF1,1.1851058
PCDHB11,1.1850494
LOC100131471,1.1849465
MAOB,1.1849445
SLC27A5,1.1849226
CHMP1A,1.1848948
NEUROD6,1.1848762
CDH3,1.1848623
SMCR7,1.1848526
GABRB1,1.1848371
TRNAN34P,1.1847484
PLIN2,1.1847388
TALDO1,1.1847237
CCNA1,1.1847199
TES,1.1846641
LIN37,1.1846412
MPP1,1.1845803
PDK1,1.184572
BVES,1.1845452
MAD2L2,1.1845188
LHFPL4,1.1844685
EPHA7,1.1844685
ZC3H12A,1.1842644
ZNF468,1.1842526
LOC441228,1.1841897
MPZL1,1.1841711
TNIP1,1.1840879
TSTA3,1.1840348
CLUH,1.1840235
MLH1,1.1839973
MAN1B1-AS1,1.1839962
ATP13A3,1.1839675
PPIB,1.1839377
LOC728825,1.1839257
ZNF528,1.1839064
HMGA2,1.1837391
C10orf10,1.1837287
EID1,1.1837267
ZNF461,1.1837004
ACTRT3,1.1836885
LOC100127902,1.1836379
NANOS3,1.1836092
LOC391136,1.1835644
ARL2BP,1.1835511
RAD50,1.1835178
CSHL1,1.1834995
PRKAA2,1.1833724
SVEP1,1.183189
AHSG,1.1831211
HGD,1.1830993
CCHCR1,1.183077
DFNA5,1.1829404
KLK11,1.1829112
KIAA1804,1.1828904
NPC1,1.1828378
NELFB,1.1828301
HINT1P1,1.182817
COPE,1.1827866
CES2,1.1827418
CTSV,1.1827171
SNORD54,1.1826825
UNC5C,1.1826762
G0S2,1.182544
FAM196B,1.1825359
PRDM6,1.1824113
GLDN,1.1823671
MPV17L,1.1823362
MRPS21,1.18228
DIRAS1,1.1822338
NOSIP,1.1822308
VAT1,1.182191
OR2T8,1.1821252
TMEM158,1.1821215
SCGB1D2,1.1821101
DROSHA,1.182089
PPM1B,1.1820697
TC2N,1.1819861
NPY6R,1.1819279
DPH3,1.181895
CHRNA6,1.1818858
POLR1A,1.1817905
HOXD1,1.1815891
GPR176,1.1815487
GNB4,1.181519
PER2,1.1814919
TFPT,1.181486
ANO5,1.181436
TCTA,1.1813661
RBM10,1.1813557
SLC6A15,1.1813279
KCNJ2,1.1812683
ZNF259,1.1812649
LIFR,1.181181
MAMDC2,1.1811101
PYGO1,1.1810365
TOR1A,1.1810066
PPP1CA,1.1809355
SORCS2,1.1808944
FAM107A,1.1808621
ANO2,1.1807548
SCN7A,1.1807301
NOX4,1.180689
PF4,1.1806755
BOK,1.1806488
BTBD2,1.1805943
SLC16A5,1.1805928
OTUB2,1.1804672
MSH6,1.1804483
ZC3HAV1L,1.1804146
DCPS,1.1803682
NDC80,1.1803677
NR1D1,1.1803597
SYNE1,1.180336
SLC6A6,1.1803342
SLC44A2,1.1802644
NDUFS5P2,1.1801997
TUBA4B,1.1801784
LOC541472,1.1801245
MALT1,1.1800872
FAM83A,1.180044
AKR1C2,1.1800294
RPS15AP3,1.1800095
GPS1,1.1799616
NME3,1.1799403
UGDH,1.1798444
ZFP28,1.1797866
ADAMTS5,1.1797338
MOAP1,1.1796899
PRPF8,1.1796359
LOC642373,1.1796005
HCP5,1.1795716
DAZAP2,1.1795245
OPRK1,1.1794456
GALNT13,1.1794442
POLR2C,1.1793696
RRP7B,1.1793458
POLR2H,1.179304
FMNL1,1.1792372
FOXJ3,1.1791724
TAB3,1.1791496
KCNJ3,1.1790099
SCN4B,1.1788788
ZNF607,1.17887
RPL13AP22,1.1788684
NCSTN,1.1788586
SCAND1,1.1788183
DENND2A,1.1787436
GADD45A,1.1787186
PEF1,1.178619
FXYD2,1.1785691
ADAMTS6,1.1784881
S100A14,1.1784583
COL27A1,1.1783992
ATHL1,1.1783665
GTPBP4,1.1783129
WDR6,1.1781738
CAMK1,1.1781638
RPS10P26,1.1781604
PRMT6,1.1780663
RPL12P2,1.1779948
WNT5A,1.1779937
CCDC97,1.1779885
PRRC1,1.1779709
ENPP2,1.1778625
SCNN1A,1.1777076
KLF7,1.1776602
SOX10,1.1775886
HAUS4,1.1775701
ITM2B,1.177562
TMEM154,1.1775126
GNAS-AS1,1.1775001
ING4,1.1774883
PEA15,1.1774827
NOVA1,1.1774694
ARSE,1.1774482
PCDHB6,1.1773945
CAPZB,1.1773894
ZNF569,1.1773887
TAZ,1.1773115
MUC16,1.1773076
SDHAF1,1.177307
PPP4R1,1.1772486
MRPS11,1.1772012
JUN,1.1771916
MUC17,1.1771599
LOC402425,1.1770929
MGLL,1.177061
SGK1,1.1770102
TIAF1,1.176789
PRSS12,1.1767775
FBXO27,1.1767763
PDE11A,1.1767051
GGA3,1.1766101
LOC389473,1.1765922
SLC43A3,1.1765656
PTOV1,1.1765153
LOC100093631,1.176505
BOLA3,1.1764408
POR,1.1764319
ZNF48,1.1762904
FAM96B,1.1762761
FMNL3,1.1762747
ANGPTL2,1.1762501
SMPD4,1.1762415
MAL,1.1762333
NGF,1.1762134
TSPAN14,1.1761363
BACE1,1.1761321
FABP4,1.176105
NCAM1,1.1761009
TRUB1,1.1760944
KLRK1,1.1760317
LOC441666,1.1760124
LOC728611,1.1759989
FAM86B1,1.175912
WDR18,1.1758883
RNF115,1.1758469
RPS20P14,1.1757579
FSD1,1.1757268
PRR14L,1.1756924
FST,1.1755131
CHMP2A,1.1755081
TGFA,1.175506
KRT18P68,1.1755059
ZMAT1,1.1754849
ZBTB2,1.1754106
PAPLN,1.175362
CEACAM6,1.1753602
ANKRD2,1.1753184
RPL12P38,1.1752999
BAX,1.1752738
KRT14,1.1752023
PANX2,1.1751078
ZW10,1.1751059
MMP15,1.1749616
SLC25A32,1.1749319
SCN5A,1.1748945
PSMC3IP,1.174858
MEOX1,1.1748242
DNM1P34,1.1748154
GSTT1,1.174809
C18orf56,1.1747952
SEC61A1,1.1747023
FAM182B,1.1746715
FAM101A,1.1746124
PTP4A2P1,1.1745852
SGK223,1.1744639
DDHD2,1.1742922
ACP5,1.1742471
TWSG1,1.1741983
FN3KRP,1.1741982
SCN8A,1.1741868
INTS2,1.1741852
AKR1C1,1.1741718
FOXL2,1.1741138
ZFX,1.1740744
RPUSD3,1.1740595
PLLP,1.1740134
C7orf50,1.1739942
THRB,1.1739358
USB1,1.173839
NKX2-2,1.1738179
FRMD4A,1.1737517
CBFB,1.1736451
HSPD1,1.1736397
PSAT1P4,1.173477
CCT6P3,1.1734487
TTC19,1.1734319
TCAM1P,1.1732765
P4HA1,1.1732703
SLC35A3,1.1732025
SLITRK2,1.1731492
C6orf70,1.1731219
CXorf27,1.1731163
ATP8B1,1.1730464
RPL29P26,1.1729912
CBX1P1,1.1729813
ZFP37,1.1729198
PLAUR,1.1729052
EIF5,1.1728927
OST4,1.1728165
CARM1,1.172768
NBPF10,1.1727588
MTSS1,1.1726731
LINC00326,1.1726044
ATG4D,1.1725941
EPHX1,1.1725194
DUSP6,1.1724359
LRRC61,1.1724116
APLP1,1.1723424
RIPPLY1,1.172337
FAM107B,1.1722833
FAM43A,1.1722771
NEXN-AS1,1.1721858
CCNE1,1.1721464
BOLA1,1.172055
AS3MT,1.1719437
CAV2,1.1718876
SLC25A5,1.1718756
FLJ44635,1.1718686
LOC100129942,1.1718055
NUCB1,1.1717772
SEMA6A,1.1717087
COG7,1.1716205
GLOD4,1.1716199
TMEM214,1.1715405
BTN2A1,1.1715373
LOC339803,1.171533
SARM1,1.171512
MDC1,1.1715063
USP9Y,1.1714536
PNLIPRP3,1.1713619
PPP1R18,1.1713353
LOC100133177,1.1712874
ZNF304,1.1711311
CLMP,1.1711196
PDGFD,1.1709881
CYB5R3,1.1709878
RPSAP18,1.1709716
PHLDA3,1.1709248
HOXD9,1.1709207
GPC4,1.1709092
ZNF180,1.170834
KLF13,1.1707972
WDR47,1.1707658
KRT18P29,1.1707624
CEACAMP10,1.1707188
YKT6,1.1706581
SAA4,1.1706548
CMTM3,1.1705514
SCG5,1.1705511
ICK,1.1705312
ANKFY1,1.1704568
AP1M1,1.1704535
ATP6V0B,1.1704477
DTX3,1.1704082
IGBP1,1.1702801
GTF2E2,1.1702778
PNPLA4,1.1702536
BBS2,1.1702244
TEX261,1.170176
KCNB1,1.1701695
TTLL6,1.1700841
ARHGAP22,1.170071
LOXL2,1.1700685
RNF128,1.1700569
SLC10A3,1.1699692
BRICD5,1.1699321
PHF15,1.1698322
MYBBP1A,1.1697663
TMEM205,1.1697022
MYOM3,1.1696833
ARHGEF26,1.1696241
TNFRSF14,1.1695392
ANKRD33B,1.1694685
SENP8,1.169459
DCT,1.1694467
ARHGEF25,1.1694031
CCDC107,1.1691899
SAR1A,1.1691432
RIT1,1.1690444
PRKCA,1.1689776
HECTD2,1.1689618
TIMM10,1.1688913
RAPGEF3,1.1687799
ZNF818P,1.1687516
FAM173B,1.1687195
PTRF,1.1685748
PJA2,1.168532
DNAJC5G,1.1685166
ZMIZ2,1.1685153
KDELR1,1.1684855
HERC3,1.1684214
ICAM1,1.1684111
ARL14,1.1683847
TRNAE27P,1.1683606
DSC3,1.1683017
POLDIP2,1.1682583
NLRP2,1.1682342
ULK3,1.1682341
GRAMD3,1.1682006
ERCC6L,1.1681569
ZBTB18,1.1681058
ZNHIT6,1.1680951
IL27RA,1.1680607
RCAN1,1.1680487
ZNF501,1.1679709
CLEC2B,1.167953
BNIP3L,1.1678787
SMARCA1,1.1677898
RASD1,1.1677376
LINC00277,1.1677208
DGAT1,1.1677185
LOC100132356,1.1676717
H1FX,1.1676056
SCCPDH,1.167582
HMGCR,1.167566
MIR155HG,1.1675562
LOC100289058,1.1674633
S100A3,1.1674359
ABI3,1.1673887
RCCD1,1.1673875
DMKN,1.1673443
WDR11,1.1673343
C1orf233,1.1673038
KRTAP2-2,1.1672537
ZNF629,1.1672367
PSMD2,1.1670738
NOSTRIN,1.1670194
KRT5,1.1669596
DOK1,1.1667974
MAPK8IP1,1.1667851
SPTLC1,1.1667811
ASS1P8,1.1666685
FAM21C,1.1666373
PCK2,1.1666203
ZNF790,1.1666092
CCNF,1.1666039
LIX1,1.1665689
NOTUM,1.1665095
UBE2M,1.1664698
VPS37A,1.166412
GRIN2D,1.1663349
GNAL,1.1662886
ENPEP,1.1662419
CRNDE,1.1662256
MCOLN1,1.1662139
GPX7,1.1660613
NBN,1.1659112
FIBIN,1.165826
TAGLN2,1.1656712
TTLL12,1.1656611
DUS2L,1.1656306
KITLG,1.1654905
KRT4,1.1654052
SNORD114-25,1.1653334
LOC645969,1.1653122
RIPK4,1.1652718
CALR,1.1652243
ITGA2,1.1651976
HTR7,1.1651497
FAM26E,1.165132
PLAGL1,1.1651232
SMAD3,1.1650897
ALDH1A3,1.1650872
PHLDB2,1.1650658
CPD,1.164996
LOC145837,1.164824
THBS3,1.1647599
HYAL1,1.1646694
COX11P1,1.1646017
HECTD1,1.1645753
ZNF283,1.1645428
PLXNB2,1.1645049
MBOAT7,1.1644995
FLOT2,1.164496
SLC26A2,1.1644881
COL17A1,1.164465
MYL8P,1.1644206
DUSP23,1.1644158
KRT8P23,1.1643298
SEC14L1,1.1643143
GADD45B,1.1642517
LY6G5B,1.1641589
ARL17B,1.1641206
FBLN5,1.164112
HMOX2,1.1640637
DMGDH,1.1640607
SSC5D,1.164025
COPG1,1.1639863
MLLT3,1.1639788
DBNDD1,1.1639626
WWC1,1.163877
NLGN4X,1.163844
GPRC5C,1.1637633
IMMT,1.163728
PLAA,1.163649
IL31RA,1.1636231
OLR1,1.1636009
CS,1.1635952
GALNT10,1.1635872
IL1RL1,1.1635381
CUTC,1.163307
CUEDC2,1.1632988
C14orf169,1.163278
DHX29,1.1632135
QPCTL,1.1631752
NCF2,1.1631737
EDEM2,1.1631405
PSME4,1.1629828
LOC646976,1.1629767
VRK2,1.1629622
ALCAM,1.1629493
TMEM109,1.1629493
TMEM50A,1.1629149
ARV1,1.1628475
CTXN1,1.1628076
CHKA,1.1627971
PRC1,1.1627737
DCAF4,1.1627566
REEP1,1.1627473
C9orf37,1.1627448
ATRAID,1.1627413
LOC100128366,1.1627387
SEC24D,1.1626909
LUZP6,1.1626589
C17orf77,1.1625053
CARD11,1.1624603
C10orf35,1.1624279
FAM213A,1.1623886
KCTD19,1.1623057
OOEP,1.1622822
NPTX2,1.1622499
HOXA1,1.162226
ERAL1,1.1621913
MEGF6,1.1621611
